id,customerID,client_name,client_eic,gas_node,gas_operator,serNUM,mfDEV,typeDEV,chNUM,address,scenario,note
3127,97,TEST,97XS7269320,0097382901,DNIPROGAS,7269,3,2,0," ",hourly,0
3128,97,TEST,97XS1469140,0097383001,DNIPROGAS,1469,1,4,0," ",hourly,0
3129,97,TEST,97XS26095210,0097383101,DNIPROGAS,26095,2,1,0," ",hourly,0
3130,97,TEST,97XS8364150,0097383201,DNIPROGAS,8364,1,5,0," ",hourly,0
3131,97,TEST,97XS2514140,0097383301,DNIPROGAS,2514,1,4,0," ",hourly,0
3132,97,TEST,97XS5652150,0097383401,DNIPROGAS,5652,1,5,0," ",hourly,0
3133,97,TEST,97XS6931150,0097383501,DNIPROGAS,6931,1,5,0," ",hourly,0
3134,97,TEST,97XS562985160,0097383601,DNIPROGAS,56298,5,16,0," ",hourly,0
3135,97,TEST,97XS15120,0097383701,DNIPROGAS,1,5,12,0,ѓ®а®¤,hourly,0
3136,97,TEST,97XS1391120,0097383801,DNIPROGAS,139,1,12,0," ",hourly,0
3137,97,TEST,97XS4855150,0097383901,DNIPROGAS,4855,1,5,0," ",hourly,0
3138,97,TEST,97XS3624120,0097384001,DNIPROGAS,3624,1,2,0," ",hourly,0
3139,97,TEST,97XS55555110,0097384101,DNIPROGAS,55555,1,1,0,,hourly,0
3140,97,TEST,97XS27190210,0097384201,DNIPROGAS,27190,2,1,0," ",hourly,0
3141,97,TEST,97XS9198220,0097384301,DNIPROGAS,9198,2,2,0," ",hourly,0
3142,97,TEST,97XS555551160,0097384401,DNIPROGAS,55555,1,16,0,,hourly,0
3143,97,TEST,97XS8203150,0097384501,DNIPROGAS,8203,1,5,0," ",hourly,0
3144,97,TEST,97XS1435120,0097384601,DNIPROGAS,1435,1,2,0," ",hourly,0
3145,97,TEST,97XS30452330,0097384701,DNIPROGAS,30452,3,3,0," ",hourly,0
3146,97,TEST,97XS230601160,0097384801,DNIPROGAS,23060,1,16,0,,hourly,0
3147,97,TEST,97XS686131240,0097384901,DNIPROGAS,68613,1,24,0,,hourly,0
3148,97,TEST,97XS3328410,0097385001,DNIPROGAS,3328,4,1,0,,hourly,0
3149,97,TEST,97XS43330210,0097385101,DNIPROGAS,43330,2,1,0," ",hourly,0
3150,97,TEST,97XS6349150,0097385201,DNIPROGAS,6349,1,5,0," ",hourly,0
3151,97,TEST,97XS4176180,0097385301,DNIPROGAS,4176,1,8,0," ",hourly,0
3152,97,TEST,97XS7489150,0097385401,DNIPROGAS,7489,1,5,0," ",hourly,0
3153,97,TEST,97XS4645410,0097385501,DNIPROGAS,4645,4,1,0," ",hourly,0
3154,97,TEST,97XS43110210,0097385601,DNIPROGAS,43110,2,1,0," ",hourly,0
3155,97,TEST,97XS1173140,0097385701,DNIPROGAS,1173,1,4,0," ",hourly,0
3156,97,TEST,97XS6186150,0097385801,DNIPROGAS,6186,1,5,0," ",hourly,0
3157,97,TEST,97XS10844310,0097385901,DNIPROGAS,10844,3,1,0," ",hourly,0
3158,97,TEST,97XS1228410,0097386001,DNIPROGAS,1228,4,1,0,,hourly,0
3159,97,TEST,97XS8031110,0097386101,DNIPROGAS,803,1,11,0," ",hourly,0
3160,97,TEST,97XS26476210,0097386201,DNIPROGAS,26476,2,1,0," ",hourly,0
3161,97,TEST,97XS5846180,0097386301,DNIPROGAS,5846,1,8,0," ",hourly,0
3162,97,TEST,97XS704581240,0097386401,DNIPROGAS,70458,1,24,0,,hourly,0
3163,97,TEST,97XS819410,0097386501,DNIPROGAS,819,4,1,0,,hourly,0
3164,97,TEST,97XS702291240,0097386601,DNIPROGAS,70229,1,24,0,,hourly,0
3165,97,TEST,97XS146110,0097386701,DNIPROGAS,146,1,1,0," ",hourly,0
3166,97,TEST,97XS222221150,0097386801,DNIPROGAS,22222,1,15,0,,hourly,0
3167,97,TEST,97XS6521150,0097386901,DNIPROGAS,6521,1,5,0," ",hourly,0
3168,97,TEST,97XS7420150,0097387001,DNIPROGAS,7420,1,5,0," ",hourly,0
3169,97,TEST,97XS1453320,0097387101,DNIPROGAS,1453,3,2,0," ",hourly,0
3170,97,TEST,97XS4578150,0097387201,DNIPROGAS,4578,1,5,0," ",hourly,0
3171,97,TEST,97XS9932320,0097387301,DNIPROGAS,9932,3,2,0," ",hourly,0
3172,97,TEST,97XS57140,0097387401,DNIPROGAS,57,1,4,0," ",hourly,0
3173,97,TEST,97XS4723150,0097387501,DNIPROGAS,4723,1,5,0," ",hourly,0
3174,97,TEST,97XS3658410,0097387601,DNIPROGAS,3658,4,1,0,,hourly,0
3175,97,TEST,97XS520175160,0097387701,DNIPROGAS,52017,5,16,0,"Пушкинская 109",hourly,0
3176,97,TEST,97XS8621220,0097387801,DNIPROGAS,8621,2,2,0," ",hourly,0
3177,97,TEST,97XS8355150,0097387901,DNIPROGAS,8355,1,5,0," ",hourly,0
3178,97,TEST,97XS28220210,0097388001,DNIPROGAS,28220,2,1,0," ",hourly,0
3179,97,TEST,97XS13121110,0097388101,DNIPROGAS,1312,1,11,0," ",hourly,0
3180,97,TEST,97XS725120,0097388201,DNIPROGAS,725,1,2,0," ",hourly,0
3181,97,TEST,97XS5710180,0097388301,DNIPROGAS,5710,1,8,0," ",hourly,0
3182,97,TEST,97XS27172210,0097388401,DNIPROGAS,27172,2,1,0," ",hourly,0
3183,97,TEST,97XS12201110,0097388501,DNIPROGAS,1220,1,11,0," ",hourly,0
3184,97,TEST,97XS2424320,0097388601,DNIPROGAS,2424,3,2,0," ",hourly,0
3185,97,TEST,97XS43033210,0097388701,DNIPROGAS,43033,2,1,0," ",hourly,0
3186,97,TEST,97XS1043320,0097388801,DNIPROGAS,1043,3,2,0," ",hourly,0
3187,97,TEST,97XS7313320,0097388901,DNIPROGAS,7313,3,2,0," ",hourly,0
3188,97,TEST,97XS300001250,0097389001,DNIPROGAS,30000,1,25,0,,hourly,0
3189,97,TEST,97XS3010140,0097389101,DNIPROGAS,3010,1,4,0," ",hourly,0
3190,97,TEST,97XS9228320,0097389201,DNIPROGAS,9228,3,2,0," ",hourly,0
3191,97,TEST,97XS9228321,0097389301,DNIPROGAS,9228,3,2,1," ",hourly,0
3192,97,TEST,97XS28435210,0097389401,DNIPROGAS,28435,2,1,0," ",hourly,0
3193,97,TEST,97XS7865150,0097389501,DNIPROGAS,7865,1,5,0," ",hourly,0
3194,97,TEST,97XS5962150,0097389601,DNIPROGAS,5962,1,5,0," ",hourly,0
3195,97,TEST,97XS21120,0097389701,DNIPROGAS,21,1,2,0," ",hourly,0
3196,97,TEST,97XS10186320,0097389801,DNIPROGAS,10186,3,2,0," ",hourly,0
3197,97,TEST,97XS6681150,0097389901,DNIPROGAS,6681,1,5,0," ",hourly,0
3198,97,TEST,97XS6062150,0097390001,DNIPROGAS,6062,1,5,0," ",hourly,0
3199,97,TEST,97XS227625120,0097390101,DNIPROGAS,22762,5,12,0," ",hourly,0
3200,97,TEST,97XS81143910,0097390201,DNIPROGAS,81143,9,1,0," ",hourly,0
3201,97,TEST,97XS7151150,0097390301,DNIPROGAS,7151,1,5,0," ",hourly,0
3202,97,TEST,97XS11012321,0097390401,DNIPROGAS,11012,3,2,1," ",hourly,0
3203,97,TEST,97XS6549150,0097390501,DNIPROGAS,6549,1,5,0," ",hourly,0
3204,97,TEST,97XS554410,0097390601,DNIPROGAS,554,4,1,0,,hourly,0
3205,97,TEST,97XS8022150,0097390701,DNIPROGAS,8022,1,5,0," ",hourly,0
3206,97,TEST,97XS11337321,0097390801,DNIPROGAS,11337,3,2,1," ",hourly,0
3207,97,TEST,97XS11337320,0097390901,DNIPROGAS,11337,3,2,0," ",hourly,0
3208,97,TEST,97XS29355210,0097391001,DNIPROGAS,29355,2,1,0," ",hourly,0
3209,97,TEST,97XS271120,0097391101,DNIPROGAS,271,1,2,0," ",hourly,0
3210,97,TEST,97XS6502150,0097391201,DNIPROGAS,6502,1,5,0," ",hourly,0
3211,97,TEST,97XS29889210,0097391301,DNIPROGAS,29889,2,1,0," ",hourly,0
3212,97,TEST,97XS29290210,0097391401,DNIPROGAS,29290,2,1,0," ",hourly,0
3213,97,TEST,97XS4043320,0097391501,DNIPROGAS,4043,3,2,0," ",hourly,0
3214,97,TEST,97XS5573320,0097391601,DNIPROGAS,5573,3,2,0," ",hourly,0
3215,97,TEST,97XS2364140,0097391701,DNIPROGAS,2364,1,4,0," ",hourly,0
3216,97,TEST,97XS5582180,0097391801,DNIPROGAS,5582,1,8,0," ",hourly,0
3217,97,TEST,97XS28324210,0097391901,DNIPROGAS,28324,2,1,0," ",hourly,0
3218,97,TEST,97XS7481110,0097392001,DNIPROGAS,748,1,11,0," ",hourly,0
3219,97,TEST,97XS13851110,0097392101,DNIPROGAS,1385,1,11,0," ",hourly,0
3220,97,TEST,97XS9169310,0097392201,DNIPROGAS,9169,3,1,0," ",hourly,0
3221,97,TEST,97XS28983210,0097392301,DNIPROGAS,28983,2,1,0," ",hourly,0
3222,97,TEST,97XS884120,0097392401,DNIPROGAS,884,1,2,0," ",hourly,0
3223,97,TEST,97XS19400210,0097392501,DNIPROGAS,19400,2,1,0," ",hourly,0
3224,97,TEST,97XS1165310,0097392601,DNIPROGAS,1165,3,1,0," ",hourly,0
3225,97,TEST,97XS8848220,0097392701,DNIPROGAS,8848,2,2,0," ",hourly,0
3226,97,TEST,97XS11012320,0097392801,DNIPROGAS,11012,3,2,0," ",hourly,0
3227,97,TEST,97XS18182910,0097392901,DNIPROGAS,18182,9,1,0," ",hourly,0
3228,97,TEST,97XS905110,0097393001,DNIPROGAS,90,51,1,0,"ВK-011 No1-",hourly,0
3229,97,TEST,97XS26347210,0097393101,DNIPROGAS,26347,2,1,0," ",hourly,0
3230,97,TEST,97XS7366150,0097393201,DNIPROGAS,7366,1,5,0," ",hourly,0
3231,97,TEST,97XS730771240,0097393301,DNIPROGAS,73077,1,24,0,,hourly,0
3232,97,TEST,97XS81311910,0097393401,DNIPROGAS,81311,9,1,0," ",hourly,0
3233,97,TEST,97XS8959321,0097393501,DNIPROGAS,8959,3,2,1," ",hourly,0
3234,97,TEST,97XS220120,0097393601,DNIPROGAS,220,1,2,0," ",hourly,0
3235,97,TEST,97XS10131110,0097393701,DNIPROGAS,1013,1,11,0," ",hourly,0
3236,97,TEST,97XS8201321,0097393801,DNIPROGAS,8201,3,2,1," ",hourly,0
3237,97,TEST,97XS8201320,0097393901,DNIPROGAS,8201,3,2,0," ",hourly,0
3238,97,TEST,97XS8959320,0097394001,DNIPROGAS,8959,3,2,0," ",hourly,0
3239,97,TEST,97XS646011240,0097394101,DNIPROGAS,64601,1,24,0,,hourly,0
3240,97,TEST,97XS10142320,0097394201,DNIPROGAS,10142,3,2,0," ",hourly,0
3241,97,TEST,97XS5533180,0097394301,DNIPROGAS,5533,1,8,0," ",hourly,0
3242,97,TEST,97XS6066150,0097394401,DNIPROGAS,6066,1,5,0," ",hourly,0
3243,97,TEST,97XS28647210,0097394501,DNIPROGAS,28647,2,1,0," ",hourly,0
3244,97,TEST,97XS3132410,0097394601,DNIPROGAS,3132,4,1,0,,hourly,0
3245,97,TEST,97XS10861310,0097394701,DNIPROGAS,10861,3,1,0," ",hourly,0
3246,97,TEST,97XS8913320,0097394801,DNIPROGAS,8913,3,2,0," ",hourly,0
3247,97,TEST,97XS4935180,0097394901,DNIPROGAS,4935,1,8,0," ",hourly,0
3248,97,TEST,97XS19179210,0097395001,DNIPROGAS,19179,2,1,0," ",hourly,0
3249,97,TEST,97XS7319150,0097395101,DNIPROGAS,7319,1,5,0," ",hourly,0
3250,97,TEST,97XS4052150,0097395201,DNIPROGAS,4052,1,5,0," ",hourly,0
3251,97,TEST,97XS747691240,0097395301,DNIPROGAS,74769,1,24,0,,hourly,0
3252,97,TEST,97XS6070150,0097395401,DNIPROGAS,6070,1,5,0," ",hourly,0
3253,97,TEST,97XS2859410,0097395501,DNIPROGAS,2859,4,1,0," ",hourly,0
3254,97,TEST,97XS6769150,0097395601,DNIPROGAS,6769,1,5,0," ",hourly,0
3255,97,TEST,97XS18261210,0097395701,DNIPROGAS,18261,2,1,0," ",hourly,0
3256,97,TEST,97XS30705330,0097395801,DNIPROGAS,30705,3,3,0," ",hourly,0
3257,97,TEST,97XS28255210,0097395901,DNIPROGAS,28255,2,1,0," ",hourly,0
3258,97,TEST,97XS28638210,0097396001,DNIPROGAS,28638,2,1,0," ",hourly,0
3259,97,TEST,97XS747701240,0097396101,DNIPROGAS,74770,1,24,0,,hourly,0
3260,97,TEST,97XS43255210,0097396201,DNIPROGAS,43255,2,1,0," ",hourly,0
3261,97,TEST,97XS441120,0097396301,DNIPROGAS,44,1,12,0," ",hourly,0
3262,97,TEST,97XS7375320,0097396401,DNIPROGAS,7375,3,2,0," ",hourly,0
3263,97,TEST,97XS7375321,0097396501,DNIPROGAS,7375,3,2,1," ",hourly,0
3264,97,TEST,97XS29515210,0097396601,DNIPROGAS,29515,2,1,0," ",hourly,0
3265,97,TEST,97XS5025150,0097396701,DNIPROGAS,5025,1,5,0," ",hourly,0
3266,97,TEST,97XS43481210,0097396801,DNIPROGAS,43481,2,1,0," ",hourly,0
3267,97,TEST,97XS1274410,0097396901,DNIPROGAS,1274,4,1,0,,hourly,0
3268,97,TEST,97XS4868150,0097397001,DNIPROGAS,4868,1,5,0," ",hourly,0
3269,97,TEST,97XS7589320,0097397101,DNIPROGAS,7589,3,2,0," ",hourly,0
3270,97,TEST,97XS28755210,0097397201,DNIPROGAS,28755,2,1,0," ",hourly,0
3271,97,TEST,97XS6446150,0097397301,DNIPROGAS,6446,1,5,0," ",hourly,0
3272,97,TEST,97XS8801320,0097397401,DNIPROGAS,8801,3,2,0," ",hourly,0
3273,97,TEST,97XS3060120,0097397501,DNIPROGAS,3060,1,2,0," ",hourly,0
3274,97,TEST,97XS6122150,0097397601,DNIPROGAS,6122,1,5,0," ",hourly,0
3275,97,TEST,97XS10745310,0097397701,DNIPROGAS,10745,3,1,0," ",hourly,0
3276,97,TEST,97XS10139321,0097397801,DNIPROGAS,10139,3,2,1," ",hourly,0
3277,97,TEST,97XS7259150,0097397901,DNIPROGAS,7259,1,5,0," ",hourly,0
3278,97,TEST,97XS10139320,0097398001,DNIPROGAS,10139,3,2,0," ",hourly,0
3279,97,TEST,97XS4941180,0097398101,DNIPROGAS,4941,1,8,0," ",hourly,0
3280,97,TEST,97XS5958150,0097398201,DNIPROGAS,5958,1,5,0," ",hourly,0
3281,97,TEST,97XS2670320,0097398301,DNIPROGAS,2670,3,2,0," ",hourly,0
3282,97,TEST,97XS3515320,0097398401,DNIPROGAS,3515,3,2,0," ",hourly,0
3283,97,TEST,97XS2991420,0097398501,DNIPROGAS,2991,4,2,0,,hourly,0
3284,97,TEST,97XS3515321,0097398601,DNIPROGAS,3515,3,2,1," ",hourly,0
3285,97,TEST,97XS10711110,0097398701,DNIPROGAS,1071,1,11,0," ",hourly,0
3286,97,TEST,97XS28784210,0097398801,DNIPROGAS,28784,2,1,0," ",hourly,0
3287,97,TEST,97XS9135320,0097398901,DNIPROGAS,9135,3,2,0," ",hourly,0
3288,97,TEST,97XS7193150,0097399001,DNIPROGAS,7193,1,5,0," ",hourly,0
3289,97,TEST,97XS9883220,0097399101,DNIPROGAS,9883,2,2,0," ",hourly,0
3290,97,TEST,97XS9598321,0097399201,DNIPROGAS,9598,3,2,1," ",hourly,0
3291,97,TEST,97XS9598320,0097399301,DNIPROGAS,9598,3,2,0," ",hourly,0
3292,97,TEST,97XS742120,0097399401,DNIPROGAS,742,1,2,0," ",hourly,0
3293,97,TEST,97XS4481150,0097399501,DNIPROGAS,4481,1,5,0," ",hourly,0
3294,97,TEST,97XS5786180,0097399601,DNIPROGAS,5786,1,8,0," ",hourly,0
3295,97,TEST,97XS11119320,0097399701,DNIPROGAS,11119,3,2,0," ",hourly,0
3296,97,TEST,97XS2498140,0097399801,DNIPROGAS,2498,1,4,0," ",hourly,0
3297,97,TEST,97XS7180,0097399901,DNIPROGAS,7,1,8,0,,hourly,0
3298,97,TEST,97XS4143320,0097400001,DNIPROGAS,4143,3,2,0," ",hourly,0
3299,97,TEST,97XS8116150,0097400101,DNIPROGAS,8116,1,5,0," ",hourly,0
3300,97,TEST,97XS26399210,0097400201,DNIPROGAS,26399,2,1,0," ",hourly,0
3301,97,TEST,97XS29391210,0097400301,DNIPROGAS,29391,2,1,0," ",hourly,0
3302,97,TEST,97XS3143140,0097400401,DNIPROGAS,3143,1,4,0," ",hourly,0
3303,97,TEST,97XS562140,0097400501,DNIPROGAS,562,1,4,0," ",hourly,0
3304,97,TEST,97XS1184511010,0097400601,DNIPROGAS,11845,1,101,0," ",hourly,0
3305,97,TEST,97XS3783310,0097400701,DNIPROGAS,3783,3,1,0," ",hourly,0
3306,97,TEST,97XS14091110,0097400801,DNIPROGAS,1409,1,11,0,,hourly,0
3307,97,TEST,97XS675851240,0097400901,DNIPROGAS,67585,1,24,0," ",hourly,0
3308,97,TEST,97XS11285320,0097401001,DNIPROGAS,11285,3,2,0," ",hourly,0
3309,97,TEST,97XS4293320,0097401101,DNIPROGAS,4293,3,2,0," ",hourly,0
3310,97,TEST,97XS227625160,0097401201,DNIPROGAS,22762,5,16,0,,hourly,0
3311,97,TEST,97XS521725120,0097401301,DNIPROGAS,52172,5,12,0," ",hourly,0
3312,97,TEST,97XS2386120,0097401401,DNIPROGAS,2386,1,2,0," ",hourly,0
3313,97,TEST,97XS15505160,0097401501,DNIPROGAS,1550,5,16,0,ZTest1,hourly,0
3314,97,TEST,97XS907320,0097401601,DNIPROGAS,907,3,2,0," ",hourly,0
3315,97,TEST,97XS621230,0097401701,DNIPROGAS,621,2,3,0," ",hourly,0
3316,97,TEST,97XS2501110,0097401801,DNIPROGAS,250,1,11,0," ",hourly,0
3317,97,TEST,97XS10191320,0097401901,DNIPROGAS,10191,3,2,0," ",hourly,0
3318,97,TEST,97XS10191321,0097402001,DNIPROGAS,10191,3,2,1," ",hourly,0
3319,97,TEST,97XS7027910,0097402101,DNIPROGAS,7027,9,1,0," ",hourly,0
3320,97,TEST,97XS215471170,0097402201,DNIPROGAS,21547,1,17,0,,hourly,0
3321,97,TEST,97XS51550510,0097402301,DNIPROGAS,51550,5,1,0," ",hourly,0
3322,97,TEST,97XS687671240,0097402401,DNIPROGAS,68767,1,24,0,,hourly,0
3323,97,TEST,97XS7077320,0097402501,DNIPROGAS,7077,3,2,0," ",hourly,0
3324,97,TEST,97XS10331320,0097402601,DNIPROGAS,10331,3,2,0," ",hourly,0
3325,97,TEST,97XS527120,0097402701,DNIPROGAS,527,1,2,0," ",hourly,0
3326,97,TEST,97XS17643210,0097402801,DNIPROGAS,17643,2,1,0," ",hourly,0
3327,97,TEST,97XS11521110,0097402901,DNIPROGAS,1152,1,11,0," ",hourly,0
3328,97,TEST,97XS5837410,0097403001,DNIPROGAS,5837,4,1,0,,hourly,0
3329,97,TEST,97XS9232220,0097403101,DNIPROGAS,9232,2,2,0," ",hourly,0
3330,97,TEST,97XS514711240,0097403201,DNIPROGAS,51471,1,24,0,,hourly,0
3331,97,TEST,97XS81225910,0097403301,DNIPROGAS,81225,9,1,0," ",hourly,0
3332,97,TEST,97XS29779210,0097403401,DNIPROGAS,29779,2,1,0," ",hourly,0
3333,97,TEST,97XS6305150,0097403501,DNIPROGAS,6305,1,5,0," ",hourly,0
3334,97,TEST,97XS8062320,0097403601,DNIPROGAS,8062,3,2,0," ",hourly,0
3335,97,TEST,97XS8062321,0097403701,DNIPROGAS,8062,3,2,1," ",hourly,0
3336,97,TEST,97XS3595320,0097403801,DNIPROGAS,3595,3,2,0," ",hourly,0
3337,97,TEST,97XS2180,0097403901,DNIPROGAS,2,1,8,0,,hourly,0
3338,97,TEST,97XS9567910,0097404001,DNIPROGAS,9567,9,1,0," ",hourly,0
3339,97,TEST,97XS6525150,0097404101,DNIPROGAS,6525,1,5,0," ",hourly,0
3340,97,TEST,97XS5765321,0097404201,DNIPROGAS,5765,3,2,1," ",hourly,0
3341,97,TEST,97XS5765320,0097404301,DNIPROGAS,5765,3,2,0," ",hourly,0
3342,97,TEST,97XS7375220,0097404401,DNIPROGAS,7375,2,2,0," ",hourly,0
3343,97,TEST,97XS8282321,0097404501,DNIPROGAS,8282,3,2,1," ",hourly,0
3344,97,TEST,97XS8282320,0097404601,DNIPROGAS,8282,3,2,0," ",hourly,0
3345,97,TEST,97XS10840310,0097404701,DNIPROGAS,10840,3,1,0," ",hourly,0
3346,97,TEST,97XS5521110,0097404801,DNIPROGAS,552,1,11,0," ",hourly,0
3347,97,TEST,97XS3671120,0097404901,DNIPROGAS,3671,1,2,0," ",hourly,0
3348,97,TEST,97XS43588210,0097405001,DNIPROGAS,43588,2,1,0," ",hourly,0
3349,97,TEST,97XS8175150,0097405101,DNIPROGAS,8175,1,5,0," ",hourly,0
3350,97,TEST,97XS2671120,0097405201,DNIPROGAS,2671,1,2,0," ",hourly,0
3351,97,TEST,97XS29079210,0097405301,DNIPROGAS,29079,2,1,0," ",hourly,0
3352,97,TEST,97XS5071320,0097405401,DNIPROGAS,5071,3,2,0," ",hourly,0
3353,97,TEST,97XS18100910,0097405501,DNIPROGAS,18100,9,1,0," ",hourly,0
3354,97,TEST,97XS2291120,0097405601,DNIPROGAS,229,1,12,0," ",hourly,0
3355,97,TEST,97XS9558220,0097405701,DNIPROGAS,9558,2,2,0," ",hourly,0
3356,97,TEST,97XS5071321,0097405801,DNIPROGAS,5071,3,2,1," ",hourly,0
3357,97,TEST,97XS214140,0097405901,DNIPROGAS,214,1,4,0," ",hourly,0
3358,97,TEST,97XS18143910,0097406001,DNIPROGAS,18143,9,1,0," ",hourly,0
3359,97,TEST,97XS4931110,0097406101,DNIPROGAS,493,1,11,0," ",hourly,0
3360,97,TEST,97XS7804150,0097406201,DNIPROGAS,7804,1,5,0," ",hourly,0
3361,97,TEST,97XS43349210,0097406301,DNIPROGAS,43349,2,1,0," ",hourly,0
3362,97,TEST,97XS11811110,0097406401,DNIPROGAS,1181,1,11,0," ",hourly,0
3363,97,TEST,97XS517965160,0097406501,DNIPROGAS,51796,5,16,0,,hourly,0
3364,97,TEST,97XS7278150,0097406601,DNIPROGAS,7278,1,5,0," ",hourly,0
3365,97,TEST,97XS5631410,0097406701,DNIPROGAS,5631,4,1,0,,hourly,0
3366,97,TEST,97XS702461240,0097406801,DNIPROGAS,70246,1,24,0,,hourly,0
3367,97,TEST,97XS13771110,0097406901,DNIPROGAS,1377,1,11,0," ",hourly,0
3368,97,TEST,97XS11152590,0097407001,DNIPROGAS,11152,5,9,0," ",hourly,0
3369,97,TEST,97XS8477150,0097407101,DNIPROGAS,8477,1,5,0," ",hourly,0
3370,97,TEST,97XS6962150,0097407201,DNIPROGAS,6962,1,5,0," ",hourly,0
3371,97,TEST,97XS43208210,0097407301,DNIPROGAS,43208,2,1,0," ",hourly,0
3372,97,TEST,97XS4905110,0097407401,DNIPROGAS,490,51,1,0,"ВK-011 No1-",hourly,0
3373,97,TEST,97XS6410150,0097407501,DNIPROGAS,6410,1,5,0," ",hourly,0
3374,97,TEST,97XS2745120,0097407601,DNIPROGAS,2745,1,2,0," ",hourly,0
3375,97,TEST,97XS3633410,0097407701,DNIPROGAS,3633,4,1,0," ",hourly,0
3376,97,TEST,97XS2030410,0097407801,DNIPROGAS,2030,4,1,0," ",hourly,0
3377,97,TEST,97XS8322321,0097407901,DNIPROGAS,8322,3,2,1," ",hourly,0
3378,97,TEST,97XS8322320,0097408001,DNIPROGAS,8322,3,2,0," ",hourly,0
3379,97,TEST,97XS11151110,0097408101,DNIPROGAS,1115,1,11,0," ",hourly,0
3380,97,TEST,97XS27615120,0097408201,DNIPROGAS,2761,5,12,0,,hourly,0
3381,97,TEST,97XS6819150,0097408301,DNIPROGAS,6819,1,5,0," ",hourly,0
3382,97,TEST,97XS10941110,0097408401,DNIPROGAS,1094,1,11,0," ",hourly,0
3383,97,TEST,97XS7700150,0097408501,DNIPROGAS,7700,1,5,0," ",hourly,0
3384,97,TEST,97XS19143210,0097408601,DNIPROGAS,19143,2,1,0," ",hourly,0
3385,97,TEST,97XS747711240,0097408701,DNIPROGAS,74771,1,24,0,,hourly,0
3386,97,TEST,97XS6487150,0097408801,DNIPROGAS,6487,1,5,0," ",hourly,0
3387,97,TEST,97XS3333320,0097408901,DNIPROGAS,3333,3,2,0," ",hourly,0
3388,97,TEST,97XS6463310,0097409001,DNIPROGAS,6463,3,1,0," ",hourly,0
3389,97,TEST,97XS4116320,0097409101,DNIPROGAS,4116,3,2,0," ",hourly,0
3390,97,TEST,97XS9425220,0097409201,DNIPROGAS,9425,2,2,0," ",hourly,0
3391,97,TEST,97XS560361240,0097409301,DNIPROGAS,56036,1,24,0,,hourly,0
3392,97,TEST,97XS10272320,0097409401,DNIPROGAS,10272,3,2,0," ",hourly,0
3393,97,TEST,97XS43632210,0097409501,DNIPROGAS,43632,2,1,0," ",hourly,0
3394,97,TEST,97XS9344220,0097409601,DNIPROGAS,9344,2,2,0," ",hourly,0
3395,97,TEST,97XS13105910,0097409701,DNIPROGAS,13105,9,1,0," ",hourly,0
3396,97,TEST,97XS7386320,0097409801,DNIPROGAS,7386,3,2,0," ",hourly,0
3397,97,TEST,97XS977140,0097409901,DNIPROGAS,977,1,4,0," ",hourly,0
3398,97,TEST,97XS7745150,0097410001,DNIPROGAS,7745,1,5,0," ",hourly,0
3399,97,TEST,97XS966590,0097410101,DNIPROGAS,966,5,9,0," ",hourly,0
3400,97,TEST,97XS966591,0097410201,DNIPROGAS,966,5,9,1," ",hourly,0
3401,97,TEST,97XS5789180,0097410301,DNIPROGAS,5789,1,8,0," ",hourly,0
3402,97,TEST,97XS1085140,0097410401,DNIPROGAS,1085,1,4,0," ",hourly,0
3403,97,TEST,97XS30012340,0097410501,DNIPROGAS,30012,3,4,0," ",hourly,0
3404,97,TEST,97XS9759320,0097410601,DNIPROGAS,9759,3,2,0," ",hourly,0
3405,97,TEST,97XS2149310,0097410701,DNIPROGAS,2149,3,1,0," ",hourly,0
3406,97,TEST,97XS928320,0097410801,DNIPROGAS,928,3,2,0," ",hourly,0
3407,97,TEST,97XS8228150,0097410901,DNIPROGAS,8228,1,5,0," ",hourly,0
3408,97,TEST,97XS29815210,0097411001,DNIPROGAS,29815,2,1,0," ",hourly,0
3409,97,TEST,97XS6691110,0097411101,DNIPROGAS,669,1,11,0," ",hourly,0
3410,97,TEST,97XS8601220,0097411201,DNIPROGAS,8601,2,2,0," ",hourly,0
3411,97,TEST,97XS515505160,0097411301,DNIPROGAS,51550,5,16,0,ZTest1,hourly,0
3412,97,TEST,97XS6530150,0097411401,DNIPROGAS,6530,1,5,0," ",hourly,0
3413,97,TEST,97XS574711240,0097411501,DNIPROGAS,57471,1,24,0,,hourly,0
3414,97,TEST,97XS7137320,0097411601,DNIPROGAS,7137,3,2,0," ",hourly,0
3415,97,TEST,97XS3028140,0097411701,DNIPROGAS,3028,1,4,0," ",hourly,0
3416,97,TEST,97XS29120210,0097411801,DNIPROGAS,29120,2,1,0," ",hourly,0
3417,97,TEST,97XS16642210,0097411901,DNIPROGAS,16642,2,1,0," ",hourly,0
3418,97,TEST,97XS3598320,0097412001,DNIPROGAS,3598,3,2,0," ",hourly,0
3419,97,TEST,97XS10371110,0097412101,DNIPROGAS,1037,1,11,0," ",hourly,0
3420,97,TEST,97XS8041910,0097412201,DNIPROGAS,8041,9,1,0," ",hourly,0
3421,97,TEST,97XS8217150,0097412301,DNIPROGAS,8217,1,5,0," ",hourly,0
3422,97,TEST,97XS18121910,0097412401,DNIPROGAS,18121,9,1,0," ",hourly,0
3423,97,TEST,97XS18225210,0097412501,DNIPROGAS,18225,2,1,0," ",hourly,0
