id,customerID,mod_time,client_name,client_eic,gas_node,gas_operator,serNUM,mfDEV,typeDEV,chNUM,address,scenario,consumer_client_id
421,96,"2023-08-03 15:47:08",TEST,96XSO00618615,0096191201,DNIPROGAS,6186,1,5,0," ",hourly,NULL
422,96,"2023-08-03 15:47:11",TEST,96XSO001084431,0096191301,DNIPROGAS,10844,3,1,0," ",hourly,NULL
423,96,"2023-08-03 15:47:14",TEST,96XSO00122841,0096191401,DNIPROGAS,1228,4,1,0,,hourly,NULL
424,96,"2023-08-03 15:47:17",TEST,96XSO0070172,0096191501,DNIPROGAS,70,1,72,0," ",hourly,NULL
425,96,"2023-08-03 15:47:20",TEST,96XSO00803111,0096191601,DNIPROGAS,803,1,11,0," ",hourly,NULL
426,96,"2023-08-03 15:47:23",TEST,96XSO002647621,0096191701,DNIPROGAS,26476,2,1,0," ",hourly,NULL
427,96,"2023-08-03 15:47:26",TEST,96XSO00584618,0096191801,DNIPROGAS,5846,1,8,0," ",hourly,NULL
428,96,"2023-08-03 15:47:29",TEST,96XSO0070458124,0096191901,DNIPROGAS,70458,1,24,0,,hourly,NULL
429,96,"2023-08-03 15:47:32",TEST,96XSO0081941,0096192001,DNIPROGAS,819,4,1,0,,hourly,NULL
430,96,"2023-08-03 15:47:35",TEST,96XSO0070229124,0096192101,DNIPROGAS,70229,1,24,0,,hourly,NULL
431,96,"2023-08-03 15:47:38",TEST,96XSO0014611,0096192201,DNIPROGAS,146,1,1,0," ",hourly,NULL
432,96,"2023-08-03 15:47:42",TEST,96XSO0022222115,0096192301,DNIPROGAS,22222,1,15,0,,hourly,NULL
433,96,"2023-08-03 15:47:46",TEST,96XSO00652115,0096192401,DNIPROGAS,6521,1,5,0," ",hourly,NULL
434,96,"2023-08-03 15:47:49",TEST,96XSO00742015,0096192501,DNIPROGAS,7420,1,5,0," ",hourly,NULL
435,96,"2023-08-03 15:47:52",TEST,96XSO00145332,0096192601,DNIPROGAS,1453,3,2,0," ",hourly,NULL
436,96,"2023-08-03 15:47:55",TEST,96XSO003173,0096192701,DNIPROGAS,3,1,73,0," ",hourly,NULL
437,96,"2023-08-03 15:48:00",TEST,96XSO00457815,0096192801,DNIPROGAS,4578,1,5,0," ",hourly,NULL
438,96,"2023-08-03 15:48:03",TEST,96XSO00993232,0096192901,DNIPROGAS,9932,3,2,0," ",hourly,NULL
439,96,"2023-08-03 15:48:06",TEST,96XSO005714,0096193001,DNIPROGAS,57,1,4,0," ",hourly,NULL
440,96,"2023-08-03 15:48:09",TEST,96XSO00472315,0096193101,DNIPROGAS,4723,1,5,0," ",hourly,NULL
441,96,"2023-08-03 15:48:12",TEST,96XSO00365841,0096193201,DNIPROGAS,3658,4,1,0,,hourly,NULL
442,96,"2023-08-03 15:48:15",TEST,96XSO0052017516,0096193301,DNIPROGAS,52017,5,16,0,"Пушкинская 109",hourly,NULL
443,96,"2023-08-03 15:48:18",TEST,96XSO00862122,0096193401,DNIPROGAS,8621,2,2,0," ",hourly,NULL
444,96,"2023-08-03 15:48:21",TEST,96XSO00835515,0096193501,DNIPROGAS,8355,1,5,0," ",hourly,NULL
445,96,"2023-08-03 15:48:24",TEST,96XSO002822021,0096193601,DNIPROGAS,28220,2,1,0," ",hourly,NULL
446,96,"2023-08-03 15:48:27",TEST,96XSO0029172,0096193701,DNIPROGAS,29,1,72,0," ",hourly,NULL
447,96,"2023-08-03 15:48:33",TEST,96XSO001312111,0096193801,DNIPROGAS,1312,1,11,0," ",hourly,NULL
448,96,"2023-08-03 15:48:36",TEST,96XSO0072512,0096193901,DNIPROGAS,725,1,2,0," ",hourly,NULL
449,96,"2023-08-03 15:48:39",TEST,96XSO00571018,0096194001,DNIPROGAS,5710,1,8,0," ",hourly,NULL
450,96,"2023-08-03 15:48:44",TEST,96XSO00091,0096194101,DNIPROGAS,0,9,1,0," ",hourly,NULL
451,96,"2023-08-03 15:48:47",TEST,96XSO002717221,0096194201,DNIPROGAS,27172,2,1,0," ",hourly,NULL
452,96,"2023-08-03 15:48:50",TEST,96XSO001220111,0096194301,DNIPROGAS,1220,1,11,0," ",hourly,NULL
453,96,"2023-08-03 15:48:53",TEST,96XSO00242432,0096194401,DNIPROGAS,2424,3,2,0," ",hourly,NULL
454,96,"2023-08-03 15:48:56",TEST,96XSO004303321,0096194501,DNIPROGAS,43033,2,1,0," ",hourly,NULL
455,96,"2023-08-03 15:48:59",TEST,96XSO00700001172,0096194601,DNIPROGAS,700001,1,72,0,,hourly,NULL
456,96,"2023-08-03 15:49:02",TEST,96XSO00104332,0096194701,DNIPROGAS,1043,3,2,0," ",hourly,NULL
457,96,"2023-08-03 15:49:05",TEST,96XSO00731332,0096194801,DNIPROGAS,7313,3,2,0," ",hourly,NULL
458,96,"2023-08-03 15:49:08",TEST,96XSO0030000125,0096194901,DNIPROGAS,30000,1,25,0,,hourly,NULL
459,96,"2023-08-03 15:49:11",TEST,96XSO00301014,0096195001,DNIPROGAS,3010,1,4,0," ",hourly,NULL
460,96,"2023-08-03 15:49:14",TEST,96XSO00922832,0096195101,DNIPROGAS,9228,3,2,0," ",hourly,NULL
461,96,"2023-08-03 15:49:17",TEST,96XSO004173,0096195201,DNIPROGAS,4,1,73,0," ",hourly,NULL
462,96,"2023-08-03 15:49:20",TEST,96XSO002843521,0096195301,DNIPROGAS,28435,2,1,0," ",hourly,NULL
463,96,"2023-08-03 15:49:23",TEST,96XSO00786515,0096195401,DNIPROGAS,7865,1,5,0," ",hourly,NULL
464,96,"2023-08-03 15:49:26",TEST,96XSO00596215,0096195501,DNIPROGAS,5962,1,5,0," ",hourly,NULL
465,96,"2023-08-03 15:49:29",TEST,96XSO002112,0096195601,DNIPROGAS,21,1,2,0," ",hourly,NULL
466,96,"2023-08-03 15:49:32",TEST,96XSO001018632,0096195701,DNIPROGAS,10186,3,2,0," ",hourly,NULL
467,96,"2023-08-03 15:49:36",TEST,96XSO00668115,0096195801,DNIPROGAS,6681,1,5,0," ",hourly,NULL
468,96,"2023-08-03 15:49:39",TEST,96XSO00606215,0096195901,DNIPROGAS,6062,1,5,0," ",hourly,NULL
469,96,"2023-08-03 15:49:43",TEST,96XSO0022762512,0096196001,DNIPROGAS,22762,5,12,0," ",hourly,NULL
470,96,"2023-08-03 15:49:47",TEST,96XSO008114391,0096196101,DNIPROGAS,81143,9,1,0," ",hourly,NULL
471,96,"2023-08-03 15:49:52",TEST,96XSO00715115,0096196201,DNIPROGAS,7151,1,5,0," ",hourly,NULL
472,96,"2023-08-03 15:49:56",TEST,96XSO001101232,0096196301,DNIPROGAS,11012,3,2,1," ",hourly,NULL
473,96,"2023-08-03 15:49:59",TEST,96XSO009988779319,0096196401,DNIPROGAS,998877,93,19,48," ",hourly,NULL
474,96,"2023-08-03 15:50:02",TEST,96XSO00654915,0096196501,DNIPROGAS,6549,1,5,0," ",hourly,NULL
475,96,"2023-08-03 15:50:05",TEST,96XSO0055441,0096196601,DNIPROGAS,554,4,1,0,,hourly,NULL
476,96,"2023-08-03 15:50:08",TEST,96XSO00802215,0096196701,DNIPROGAS,8022,1,5,0," ",hourly,NULL
477,96,"2023-08-03 15:50:11",TEST,96XSO001133732,0096196801,DNIPROGAS,11337,3,2,1," ",hourly,NULL
478,96,"2023-08-03 15:50:14",TEST,96XSO002935521,0096196901,DNIPROGAS,29355,2,1,0," ",hourly,NULL
479,96,"2023-08-03 15:50:17",TEST,96XSO0027112,0096197001,DNIPROGAS,271,1,2,0," ",hourly,NULL
480,96,"2023-08-03 15:50:20",TEST,96XSO0053172,0096197101,DNIPROGAS,53,1,72,0," ",hourly,NULL
481,96,"2023-08-03 15:50:23",TEST,96XSO00650215,0096197201,DNIPROGAS,6502,1,5,0," ",hourly,NULL
482,96,"2023-08-03 15:50:26",TEST,96XSO002988921,0096197301,DNIPROGAS,29889,2,1,0," ",hourly,NULL
483,96,"2023-08-03 15:50:29",TEST,96XSO002929021,0096197401,DNIPROGAS,29290,2,1,0," ",hourly,NULL
484,96,"2023-08-03 15:50:32",TEST,96XSO00236414,0096197501,DNIPROGAS,2364,1,4,0," ",hourly,NULL
485,96,"2023-08-03 15:50:35",TEST,96XSO00558218,0096197601,DNIPROGAS,5582,1,8,0," ",hourly,NULL
486,96,"2023-08-03 15:50:41",TEST,96XSO002832421,0096197701,DNIPROGAS,28324,2,1,0," ",hourly,NULL
487,96,"2023-08-03 15:50:46",TEST,96XSO00748111,0096197801,DNIPROGAS,748,1,11,0," ",hourly,NULL
488,96,"2023-08-03 15:50:49",TEST,96XSO001385111,0096197901,DNIPROGAS,1385,1,11,0," ",hourly,NULL
489,96,"2023-08-03 15:50:52",TEST,96XSO00916931,0096198001,DNIPROGAS,9169,3,1,0," ",hourly,NULL
490,96,"2023-08-03 15:50:55",TEST,96XSO002898321,0096198101,DNIPROGAS,28983,2,1,0," ",hourly,NULL
491,96,"2023-08-03 15:50:58",TEST,96XSO0088412,0096198201,DNIPROGAS,884,1,2,0," ",hourly,NULL
492,96,"2023-08-03 15:51:01",TEST,96XSO001940021,0096198301,DNIPROGAS,19400,2,1,0," ",hourly,NULL
493,96,"2023-08-03 15:51:04",TEST,96XSO00116531,0096198401,DNIPROGAS,1165,3,1,0," ",hourly,NULL
494,96,"2023-08-03 15:51:07",TEST,96XSO00884822,0096198501,DNIPROGAS,8848,2,2,0," ",hourly,NULL
495,96,"2023-08-03 15:51:10",TEST,96XSO001818291,0096198601,DNIPROGAS,18182,9,1,0," ",hourly,NULL
496,96,"2023-08-03 15:51:13",TEST,96XSO0090511,0096198701,DNIPROGAS,90,51,1,0,"ВK-011 No1-",hourly,NULL
497,96,"2023-08-03 15:51:16",TEST,96XSO002634721,0096198801,DNIPROGAS,26347,2,1,0," ",hourly,NULL
498,96,"2023-08-03 15:51:19",TEST,96XSO00736615,0096198901,DNIPROGAS,7366,1,5,0," ",hourly,NULL
499,96,"2023-08-03 15:51:22",TEST,96XSO0073077124,0096199001,DNIPROGAS,73077,1,24,0,,hourly,NULL
500,96,"2023-08-03 15:51:25",TEST,96XSO008131191,0096199101,DNIPROGAS,81311,9,1,0," ",hourly,NULL
501,96,"2023-08-03 15:51:28",TEST,96XSO0022012,0096199201,DNIPROGAS,220,1,2,0," ",hourly,NULL
502,96,"2023-08-03 15:51:31",TEST,96XSO0050290512,0096199301,DNIPROGAS,50290,5,12,0," ",hourly,NULL
503,96,"2023-08-03 15:51:34",TEST,96XSO001013111,0096199401,DNIPROGAS,1013,1,11,0," ",hourly,NULL
504,96,"2023-08-03 15:51:37",TEST,96XSO0079066171,0096199501,DNIPROGAS,79066,1,71,0,,hourly,NULL
505,96,"2023-08-03 15:51:40",TEST,96XSO00820132,0096199601,DNIPROGAS,8201,3,2,1," ",hourly,NULL
506,96,"2023-08-03 15:51:45",TEST,96XSO0064601124,0096199701,DNIPROGAS,64601,1,24,0,,hourly,NULL
507,96,"2023-08-03 15:51:48",TEST,96XSO001014232,0096199801,DNIPROGAS,10142,3,2,0," ",hourly,NULL
508,96,"2023-08-03 15:51:51",TEST,96XSO00553318,0096199901,DNIPROGAS,5533,1,8,0," ",hourly,NULL
509,96,"2023-08-03 15:51:54",TEST,96XSO00606615,0096200001,DNIPROGAS,6066,1,5,0," ",hourly,NULL
510,96,"2023-08-03 15:51:57",TEST,96XSO002864721,0096200101,DNIPROGAS,28647,2,1,0," ",hourly,NULL
511,96,"2023-08-03 15:52:00",TEST,96XSO00313241,0096200201,DNIPROGAS,3132,4,1,0,,hourly,NULL
512,96,"2023-08-03 15:52:03",TEST,96XSO001086131,0096200301,DNIPROGAS,10861,3,1,0," ",hourly,NULL
513,96,"2023-08-03 15:52:06",TEST,96XSO00891332,0096200401,DNIPROGAS,8913,3,2,0," ",hourly,NULL
514,96,"2023-08-03 15:52:09",TEST,96XSO00493518,0096200501,DNIPROGAS,4935,1,8,0," ",hourly,NULL
515,96,"2023-08-03 15:52:12",TEST,96XSO001917921,0096200601,DNIPROGAS,19179,2,1,0," ",hourly,NULL
516,96,"2023-08-03 15:52:15",TEST,96XSO00731915,0096200701,DNIPROGAS,7319,1,5,0," ",hourly,NULL
517,96,"2023-08-03 15:52:18",TEST,96XSO00405215,0096200801,DNIPROGAS,4052,1,5,0," ",hourly,NULL
518,96,"2023-08-03 15:52:21",TEST,96XSO0074769124,0096200901,DNIPROGAS,74769,1,24,0,,hourly,NULL
519,96,"2023-08-03 15:52:24",TEST,96XSO00607015,0096201001,DNIPROGAS,6070,1,5,0," ",hourly,NULL
520,96,"2023-08-03 15:52:27",TEST,96XSO00285941,0096201101,DNIPROGAS,2859,4,1,0," ",hourly,NULL
521,96,"2023-08-03 15:52:30",TEST,96XSO00676915,0096201201,DNIPROGAS,6769,1,5,0," ",hourly,NULL
522,96,"2023-08-03 15:52:33",TEST,96XSO001826121,0096201301,DNIPROGAS,18261,2,1,0," ",hourly,NULL
523,96,"2023-08-03 15:52:36",TEST,96XSO003070533,0096201401,DNIPROGAS,30705,3,3,0," ",hourly,NULL
524,96,"2023-08-03 15:52:39",TEST,96XSO00777777124,0096201501,DNIPROGAS,777777,1,24,0,,hourly,NULL
525,96,"2023-08-03 15:52:43",TEST,96XSO002825521,0096201601,DNIPROGAS,28255,2,1,0," ",hourly,NULL
526,96,"2023-08-03 15:52:48",TEST,96XSO002863821,0096201701,DNIPROGAS,28638,2,1,0," ",hourly,NULL
527,96,"2023-08-03 15:52:51",TEST,96XSO0074770124,0096201801,DNIPROGAS,74770,1,24,0,,hourly,NULL
528,96,"2023-08-03 15:52:55",TEST,96XSO004325521,0096201901,DNIPROGAS,43255,2,1,0," ",hourly,NULL
529,96,"2023-08-03 15:52:58",TEST,96XSO0044112,0096202001,DNIPROGAS,44,1,12,0," ",hourly,NULL
530,96,"2023-08-03 15:53:01",TEST,96XSO00737532,0096202101,DNIPROGAS,7375,3,2,0," ",hourly,NULL
531,96,"2023-08-03 15:53:04",TEST,96XSO002951521,0096202201,DNIPROGAS,29515,2,1,0," ",hourly,NULL
532,96,"2023-08-03 15:53:06",TEST,96XSO00502515,0096202301,DNIPROGAS,5025,1,5,0," ",hourly,NULL
533,96,"2023-08-03 15:53:09",TEST,96XSO004348121,0096202401,DNIPROGAS,43481,2,1,0," ",hourly,NULL
534,96,"2023-08-03 15:53:12",TEST,96XSO00700001173,0096202501,DNIPROGAS,700001,1,73,0,,hourly,NULL
535,96,"2023-08-03 15:53:15",TEST,96XSO00127441,0096202601,DNIPROGAS,1274,4,1,0,,hourly,NULL
536,96,"2023-08-03 15:53:18",TEST,96XSO00486815,0096202701,DNIPROGAS,4868,1,5,0," ",hourly,NULL
537,96,"2023-08-03 15:53:21",TEST,96XSO00758932,0096202801,DNIPROGAS,7589,3,2,0," ",hourly,NULL
538,96,"2023-08-03 15:53:24",TEST,96XSO002875521,0096202901,DNIPROGAS,28755,2,1,0," ",hourly,NULL
539,96,"2023-08-03 15:53:27",TEST,96XSO00644615,0096203001,DNIPROGAS,6446,1,5,0," ",hourly,NULL
540,96,"2023-08-03 15:53:30",TEST,96XSO00880132,0096203101,DNIPROGAS,8801,3,2,0," ",hourly,NULL
541,96,"2023-08-03 15:53:33",TEST,96XSO00306012,0096203201,DNIPROGAS,3060,1,2,0," ",hourly,NULL
542,96,"2023-08-03 15:53:36",TEST,96XSO00612215,0096203301,DNIPROGAS,6122,1,5,0," ",hourly,NULL
543,96,"2023-08-03 15:53:39",TEST,96XSO001074531,0096203401,DNIPROGAS,10745,3,1,0," ",hourly,NULL
544,96,"2023-08-03 15:53:42",TEST,96XSO001013932,0096203501,DNIPROGAS,10139,3,2,1," ",hourly,NULL
545,96,"2023-08-03 15:53:48",TEST,96XSO00725915,0096203601,DNIPROGAS,7259,1,5,0," ",hourly,NULL
546,96,"2023-08-03 15:53:51",TEST,96XSO00494118,0096203701,DNIPROGAS,4941,1,8,0," ",hourly,NULL
547,96,"2023-08-03 15:53:53",TEST,96XSO00032,0096203801,DNIPROGAS,0,3,2,1," ",hourly,NULL
548,96,"2023-08-03 15:53:56",TEST,96XSO00595815,0096203901,DNIPROGAS,5958,1,5,0," ",hourly,NULL
549,96,"2023-08-03 15:53:59",TEST,96XSO00267032,0096204001,DNIPROGAS,2670,3,2,0," ",hourly,NULL
550,96,"2023-08-03 15:54:02",TEST,96XSO003001601,0096204101,DNIPROGAS,3001,60,1,0," ",hourly,NULL
551,96,"2023-08-03 15:54:05",TEST,96XSO00351532,0096204201,DNIPROGAS,3515,3,2,0," ",hourly,NULL
552,96,"2023-08-03 15:54:08",TEST,96XSO00299142,0096204301,DNIPROGAS,2991,4,2,0,,hourly,NULL
553,96,"2023-08-03 15:54:11",TEST,96XSO001071111,0096204401,DNIPROGAS,1071,1,11,0," ",hourly,NULL
554,96,"2023-08-03 15:54:14",TEST,96XSO002878421,0096204501,DNIPROGAS,28784,2,1,0," ",hourly,NULL
555,96,"2023-08-03 15:54:17",TEST,96XSO00913532,0096204601,DNIPROGAS,9135,3,2,0," ",hourly,NULL
556,96,"2023-08-03 15:54:20",TEST,96XSO00719315,0096204701,DNIPROGAS,7193,1,5,0," ",hourly,NULL
557,96,"2023-08-03 15:54:23",TEST,96XSO00988322,0096204801,DNIPROGAS,9883,2,2,0," ",hourly,NULL
558,96,"2023-08-03 15:54:26",TEST,96XSO00959832,0096204901,DNIPROGAS,9598,3,2,1," ",hourly,NULL
559,96,"2023-08-03 15:54:29",TEST,96XSO0074212,0096205001,DNIPROGAS,742,1,2,0," ",hourly,NULL
560,96,"2023-08-03 15:54:32",TEST,96XSO00448115,0096205101,DNIPROGAS,4481,1,5,0," ",hourly,NULL
561,96,"2023-08-03 15:54:35",TEST,96XSO00578618,0096205201,DNIPROGAS,5786,1,8,0," ",hourly,NULL
562,96,"2023-08-03 15:54:39",TEST,96XSO001111932,0096205301,DNIPROGAS,11119,3,2,0," ",hourly,NULL
563,96,"2023-08-03 15:54:43",TEST,96XSO00249814,0096205401,DNIPROGAS,2498,1,4,0," ",hourly,NULL
564,96,"2023-08-03 15:54:48",TEST,96XSO00718,0096205501,DNIPROGAS,7,1,8,0,,hourly,NULL
565,96,"2023-08-03 15:54:51",TEST,96XSO00414332,0096205601,DNIPROGAS,4143,3,2,0," ",hourly,NULL
566,96,"2023-08-03 15:54:54",TEST,96XSO00811615,0096205701,DNIPROGAS,8116,1,5,0," ",hourly,NULL
567,96,"2023-08-03 15:54:57",TEST,96XSO002639921,0096205801,DNIPROGAS,26399,2,1,0," ",hourly,NULL
568,96,"2023-08-03 15:55:00",TEST,96XSO002939121,0096205901,DNIPROGAS,29391,2,1,0," ",hourly,NULL
569,96,"2023-08-03 15:55:03",TEST,96XSO00314314,0096206001,DNIPROGAS,3143,1,4,0," ",hourly,NULL
570,96,"2023-08-03 15:55:06",TEST,96XSO0056214,0096206101,DNIPROGAS,562,1,4,0," ",hourly,NULL
571,96,"2023-08-03 15:55:09",TEST,96XSO00118451101,0096206201,DNIPROGAS,11845,1,101,0," ",hourly,NULL
572,96,"2023-08-03 15:55:12",TEST,96XSO00378331,0096206301,DNIPROGAS,3783,3,1,0," ",hourly,NULL
573,96,"2023-08-03 15:55:15",TEST,96XSO001409111,0096206401,DNIPROGAS,1409,1,11,0,,hourly,NULL
574,96,"2023-08-03 15:55:18",TEST,96XSO0067585124,0096206501,DNIPROGAS,67585,1,24,0," ",hourly,NULL
575,96,"2023-08-03 15:55:21",TEST,96XSO001128532,0096206601,DNIPROGAS,11285,3,2,0," ",hourly,NULL
576,96,"2023-08-03 15:55:24",TEST,96XSO00429332,0096206701,DNIPROGAS,4293,3,2,0," ",hourly,NULL
577,96,"2023-08-03 15:55:27",TEST,96XSO0022762516,0096206801,DNIPROGAS,22762,5,16,0,,hourly,NULL
578,96,"2023-08-03 15:55:30",TEST,96XSO0052172512,0096206901,DNIPROGAS,52172,5,12,0," ",hourly,NULL
579,96,"2023-08-03 15:55:33",TEST,96XSO00238612,0096207001,DNIPROGAS,2386,1,2,0," ",hourly,NULL
580,96,"2023-08-03 15:55:36",TEST,96XSO001550516,0096207101,DNIPROGAS,1550,5,16,0,ZTest1,hourly,NULL
581,96,"2023-08-03 15:55:39",TEST,96XSO0090732,0096207201,DNIPROGAS,907,3,2,0," ",hourly,NULL
582,96,"2023-08-03 15:55:42",TEST,96XSO0062123,0096207301,DNIPROGAS,621,2,3,0," ",hourly,NULL
583,96,"2023-08-03 15:55:47",TEST,96XSO00250111,0096207401,DNIPROGAS,250,1,11,0," ",hourly,NULL
584,96,"2023-08-03 15:55:50",TEST,96XSO001019132,0096207501,DNIPROGAS,10191,3,2,0," ",hourly,NULL
585,96,"2023-08-03 15:55:53",TEST,96XSO00702791,0096207601,DNIPROGAS,7027,9,1,0," ",hourly,NULL
586,96,"2023-08-03 15:55:56",TEST,96XSO0021547117,0096207701,DNIPROGAS,21547,1,17,0,,hourly,NULL
587,96,"2023-08-03 15:55:59",TEST,96XSO005155051,0096207801,DNIPROGAS,51550,5,1,0," ",hourly,NULL
588,96,"2023-08-03 15:56:02",TEST,96XSO0068767124,0096207901,DNIPROGAS,68767,1,24,0,,hourly,NULL
589,96,"2023-08-03 15:56:05",TEST,96XSO00707732,0096208001,DNIPROGAS,7077,3,2,0," ",hourly,NULL
590,96,"2023-08-03 15:56:08",TEST,96XSO001033132,0096208101,DNIPROGAS,10331,3,2,0," ",hourly,NULL
591,96,"2023-08-03 15:56:11",TEST,96XSO0052712,0096208201,DNIPROGAS,527,1,2,0," ",hourly,NULL
592,96,"2023-08-03 15:56:15",TEST,96XSO001764321,0096208301,DNIPROGAS,17643,2,1,0," ",hourly,NULL
593,96,"2023-08-03 15:56:18",TEST,96XSO001152111,0096208401,DNIPROGAS,1152,1,11,0," ",hourly,NULL
594,96,"2023-08-03 15:56:21",TEST,96XSO00583741,0096208501,DNIPROGAS,5837,4,1,0,,hourly,NULL
595,96,"2023-08-03 15:56:24",TEST,96XSO00923222,0096208601,DNIPROGAS,9232,2,2,0," ",hourly,NULL
596,96,"2023-08-03 15:56:27",TEST,96XSO0051471124,0096208701,DNIPROGAS,51471,1,24,0,,hourly,NULL
597,96,"2023-08-03 15:56:30",TEST,96XSO0072172,0096208801,DNIPROGAS,72,1,72,0," ",hourly,NULL
598,96,"2023-08-03 15:56:33",TEST,96XSO008122591,0096208901,DNIPROGAS,81225,9,1,0," ",hourly,NULL
599,96,"2023-08-03 15:56:36",TEST,96XSO002977921,0096209001,DNIPROGAS,29779,2,1,0," ",hourly,NULL
600,96,"2023-08-03 15:56:39",TEST,96XSO00630515,0096209101,DNIPROGAS,6305,1,5,0," ",hourly,NULL
601,96,"2023-08-03 15:56:42",TEST,96XSO00806232,0096209201,DNIPROGAS,8062,3,2,0," ",hourly,NULL
602,96,"2023-08-03 15:56:47",TEST,96XSO00359532,0096209301,DNIPROGAS,3595,3,2,0," ",hourly,NULL
603,96,"2023-08-03 15:56:50",TEST,96XSO00218,0096209401,DNIPROGAS,2,1,8,0,,hourly,NULL
604,96,"2023-08-03 15:56:53",TEST,96XSO00956791,0096209501,DNIPROGAS,9567,9,1,0," ",hourly,NULL
605,96,"2023-08-03 15:56:56",TEST,96XSO00652515,0096209601,DNIPROGAS,6525,1,5,0," ",hourly,NULL
606,96,"2023-08-03 15:56:59",TEST,96XSO00576532,0096209701,DNIPROGAS,5765,3,2,1," ",hourly,NULL
607,96,"2023-08-03 15:57:02",TEST,96XSO00737522,0096209801,DNIPROGAS,7375,2,2,0," ",hourly,NULL
608,96,"2023-08-03 15:57:05",TEST,96XSO00828232,0096209901,DNIPROGAS,8282,3,2,1," ",hourly,NULL
609,96,"2023-08-03 15:57:08",TEST,96XSO00041,0096210001,DNIPROGAS,0,4,1,0," ",hourly,NULL
610,96,"2023-08-03 15:57:11",TEST,96XSO001084031,0096210101,DNIPROGAS,10840,3,1,0," ",hourly,NULL
611,96,"2023-08-03 15:57:14",TEST,96XSO00552111,0096210201,DNIPROGAS,552,1,11,0," ",hourly,NULL
612,96,"2023-08-03 15:57:17",TEST,96XSO00367112,0096210301,DNIPROGAS,3671,1,2,0," ",hourly,NULL
613,96,"2023-08-03 15:57:20",TEST,96XSO004358821,0096210401,DNIPROGAS,43588,2,1,0," ",hourly,NULL
614,96,"2023-08-03 15:57:23",TEST,96XSO00817515,0096210501,DNIPROGAS,8175,1,5,0," ",hourly,NULL
615,96,"2023-08-03 15:57:26",TEST,96XSO00267112,0096210601,DNIPROGAS,2671,1,2,0," ",hourly,NULL
616,96,"2023-08-03 15:57:29",TEST,96XSO002907921,0096210701,DNIPROGAS,29079,2,1,0," ",hourly,NULL
617,96,"2023-08-03 15:57:32",TEST,96XSO001810091,0096210801,DNIPROGAS,18100,9,1,0," ",hourly,NULL
618,96,"2023-08-03 15:57:35",TEST,96XSO00229112,0096210901,DNIPROGAS,229,1,12,0," ",hourly,NULL
619,96,"2023-08-03 15:57:38",TEST,96XSO00955822,0096211001,DNIPROGAS,9558,2,2,0," ",hourly,NULL
620,96,"2023-08-03 15:57:41",TEST,96XSO0021414,0096211101,DNIPROGAS,214,1,4,0," ",hourly,NULL
621,96,"2023-08-03 15:57:45",TEST,96XSO001814391,0096211201,DNIPROGAS,18143,9,1,0," ",hourly,NULL
622,96,"2023-08-03 15:57:49",TEST,96XSO00493111,0096211301,DNIPROGAS,493,1,11,0," ",hourly,NULL
623,96,"2023-08-03 15:57:52",TEST,96XSO00780415,0096211401,DNIPROGAS,7804,1,5,0," ",hourly,NULL
624,96,"2023-08-03 15:57:55",TEST,96XSO004334921,0096211501,DNIPROGAS,43349,2,1,0," ",hourly,NULL
625,96,"2023-08-03 15:57:58",TEST,96XSO001181111,0096211601,DNIPROGAS,1181,1,11,0," ",hourly,NULL
626,96,"2023-08-03 15:58:01",TEST,96XSO0051796516,0096211701,DNIPROGAS,51796,5,16,0,,hourly,NULL
627,96,"2023-08-03 15:58:04",TEST,96XSO00727815,0096211801,DNIPROGAS,7278,1,5,0," ",hourly,NULL
628,96,"2023-08-03 15:58:07",TEST,96XSO00563141,0096211901,DNIPROGAS,5631,4,1,0,,hourly,NULL
629,96,"2023-08-03 15:58:10",TEST,96XSO00999999173,0096212001,DNIPROGAS,999999,1,73,0," ",hourly,NULL
630,96,"2023-08-03 15:58:13",TEST,96XSO0070246124,0096212101,DNIPROGAS,70246,1,24,0,,hourly,NULL
631,96,"2023-08-03 15:58:16",TEST,96XSO001377111,0096212201,DNIPROGAS,1377,1,11,0," ",hourly,NULL
632,96,"2023-08-03 15:58:19",TEST,96XSO001115259,0096212301,DNIPROGAS,11152,5,9,0," ",hourly,NULL
633,96,"2023-08-03 15:58:22",TEST,96XSO00847715,0096212401,DNIPROGAS,8477,1,5,0," ",hourly,NULL
634,96,"2023-08-03 15:58:25",TEST,96XSO00696215,0096212501,DNIPROGAS,6962,1,5,0," ",hourly,NULL
635,96,"2023-08-03 15:58:28",TEST,96XSO004320821,0096212601,DNIPROGAS,43208,2,1,0," ",hourly,NULL
636,96,"2023-08-03 15:58:31",TEST,96XSO00490511,0096212701,DNIPROGAS,490,51,1,0,"ВK-011 No1-",hourly,NULL
637,96,"2023-08-03 15:58:34",TEST,96XSO00641015,0096212801,DNIPROGAS,6410,1,5,0," ",hourly,NULL
638,96,"2023-08-03 15:58:37",TEST,96XSO00274512,0096212901,DNIPROGAS,2745,1,2,0," ",hourly,NULL
639,96,"2023-08-03 15:58:40",TEST,96XSO00363341,0096213001,DNIPROGAS,3633,4,1,0," ",hourly,NULL
640,96,"2023-08-03 15:58:43",TEST,96XSO00203041,0096213101,DNIPROGAS,2030,4,1,0," ",hourly,NULL
641,96,"2023-08-03 15:58:48",TEST,96XSO00832232,0096213201,DNIPROGAS,8322,3,2,1," ",hourly,NULL
